participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
septian,S1,R1,idle,50512,0.7296,0.0387,0.3877,5.4506,-0.5648,1.9621
septian,S1,R1,idle,50522,0.7279,0.0388,0.3895,5.4985,-0.5416,1.8895
septian,S1,R1,idle,50532,0.7263,0.0389,0.3913,5.5448,-0.5151,1.8385
septian,S1,R1,idle,50542,0.7246,0.039,0.393,5.5881,-0.4871,1.7976
septian,S1,R1,idle,50552,0.723,0.0391,0.3948,5.634,-0.4579,1.7518
septian,S1,R1,idle,50562,0.7214,0.0392,0.3966,5.673,-0.4234,1.6968
septian,S1,R1,idle,50572,0.7198,0.0393,0.3983,5.7092,-0.3855,1.6418
septian,S1,R1,idle,50582,0.7182,0.0394,0.4001,5.7431,-0.3482,1.5925
septian,S1,R1,idle,50592,0.7166,0.0395,0.4018,5.7751,-0.3067,1.5498
septian,S1,R1,idle,50602,0.715,0.0396,0.4035,5.8089,-0.2641,1.5118
septian,S1,R1,idle,50612,0.7135,0.0396,0.4052,5.8423,-0.2236,1.4733
septian,S1,R1,idle,50622,0.7119,0.0397,0.4069,5.8742,-0.1855,1.4139
septian,S1,R1,idle,50632,0.7104,0.0398,0.4086,5.9016,-0.1518,1.3289
septian,S1,R1,idle,50642,0.7089,0.0398,0.4103,5.9252,-0.1236,1.2266
septian,S1,R1,idle,50652,0.7073,0.0399,0.412,5.9439,-0.0974,1.1175
septian,S1,R1,idle,50662,0.7058,0.04,0.4137,5.9603,-0.0751,1.0194
septian,S1,R1,idle,50672,0.7043,0.0401,0.4153,5.9737,-0.0593,0.9463
septian,S1,R1,idle,50682,0.7027,0.0402,0.417,5.9842,-0.0499,0.9094
septian,S1,R1,idle,50692,0.7012,0.0403,0.4186,5.9939,-0.0427,0.9113
septian,S1,R1,idle,50702,0.6996,0.0403,0.4203,6.0015,-0.0393,0.9297
septian,S1,R1,idle,50712,0.6981,0.0404,0.4219,6.0049,-0.0329,0.9522
septian,S1,R1,idle,50722,0.6966,0.0405,0.4235,6.0023,-0.0196,0.9689
septian,S1,R1,idle,50732,0.6951,0.0405,0.4251,5.9931,-0.0018,0.9748
septian,S1,R1,idle,50742,0.6935,0.0406,0.4267,5.9827,0.0222,0.9689
septian,S1,R1,idle,50752,0.6921,0.0407,0.4283,5.9721,0.0529,0.9606
septian,S1,R1,idle,50762,0.6906,0.0408,0.4299,5.9625,0.0842,0.9524
septian,S1,R1,idle,50772,0.6891,0.0409,0.4315,5.956,0.1119,0.9533
septian,S1,R1,idle,50782,0.6877,0.041,0.4331,5.9491,0.1379,0.9709
septian,S1,R1,idle,50792,0.6862,0.0411,0.4346,5.9447,0.1646,1.0098
septian,S1,R1,idle,50802,0.6848,0.0412,0.4362,5.9394,0.1928,1.0634
septian,S1,R1,idle,50812,0.6834,0.0413,0.4377,5.9341,0.2219,1.1221
septian,S1,R1,idle,50822,0.682,0.0413,0.4393,5.9285,0.2495,1.1736
septian,S1,R1,idle,50832,0.6806,0.0414,0.4408,5.9234,0.2724,1.2058
septian,S1,R1,idle,50842,0.6792,0.0415,0.4423,5.9166,0.2888,1.2164
septian,S1,R1,idle,50852,0.6779,0.0416,0.4438,5.9074,0.3019,1.2073
septian,S1,R1,idle,50862,0.6765,0.0417,0.4454,5.8952,0.3147,1.1847
septian,S1,R1,idle,50872,0.6752,0.0418,0.4469,5.8794,0.3253,1.1562
septian,S1,R1,idle,50882,0.6738,0.0419,0.4484,5.8636,0.3339,1.1306
septian,S1,R1,idle,50892,0.6725,0.042,0.45,5.8465,0.3384,1.1177
septian,S1,R1,idle,50902,0.6712,0.0421,0.4515,5.8329,0.3382,1.1241
septian,S1,R1,idle,50912,0.6699,0.0422,0.4531,5.8227,0.3302,1.1433
septian,S1,R1,idle,50922,0.6685,0.0423,0.4546,5.8165,0.3133,1.1638
septian,S1,R1,idle,50932,0.6672,0.0424,0.4561,5.8145,0.2908,1.1789
septian,S1,R1,idle,50942,0.6659,0.0426,0.4576,5.8167,0.2681,1.184
septian,S1,R1,idle,50952,0.6645,0.0427,0.4591,5.8248,0.2494,1.1821
septian,S1,R1,idle,50962,0.6632,0.0428,0.4606,5.8373,0.2327,1.1792
septian,S1,R1,idle,50972,0.6619,0.0429,0.4621,5.8586,0.2165,1.1801
septian,S1,R1,idle,50982,0.6606,0.0431,0.4636,5.8902,0.1977,1.1853
septian,S1,R1,idle,50992,0.6594,0.0432,0.4651,5.9327,0.1717,1.1916
septian,S1,R1,idle,51002,0.6581,0.0433,0.4665,5.9891,0.1377,1.1841
septian,S1,R1,idle,51012,0.6568,0.0434,0.468,6.0571,0.0973,1.1507
septian,S1,R1,idle,51022,0.6554,0.0435,0.4695,6.1364,0.0541,1.0911
septian,S1,R1,idle,51032,0.6541,0.0436,0.4709,6.2237,0.0149,1.0102
septian,S1,R1,idle,51042,0.6528,0.0437,0.4724,6.3173,-0.0168,0.92
septian,S1,R1,idle,51052,0.6514,0.0438,0.4738,6.4139,-0.0394,0.8388
septian,S1,R1,idle,51062,0.6501,0.0439,0.4752,6.5138,-0.0542,0.7775
septian,S1,R1,idle,51072,0.6488,0.044,0.4766,6.6154,-0.0641,0.7373
septian,S1,R1,idle,51082,0.6475,0.044,0.478,6.7202,-0.073,0.7144
septian,S1,R1,idle,51092,0.6463,0.0441,0.4794,6.8256,-0.0841,0.6945
septian,S1,R1,idle,51102,0.645,0.0441,0.4807,6.9274,-0.0974,0.6609
septian,S1,R1,idle,51112,0.6437,0.0441,0.4821,7.0223,-0.1123,0.6024
septian,S1,R1,idle,51122,0.6424,0.0441,0.4834,7.1093,-0.1238,0.517
septian,S1,R1,idle,51132,0.6411,0.0441,0.4847,7.1879,-0.1276,0.4078
septian,S1,R1,idle,51142,0.6398,0.0442,0.4859,7.2572,-0.12,0.2907
septian,S1,R1,idle,51152,0.6385,0.0442,0.4872,7.3141,-0.099,0.1825
septian,S1,R1,idle,51162,0.6372,0.0443,0.4885,7.3589,-0.0662,0.0947
septian,S1,R1,idle,51172,0.636,0.0443,0.4898,7.3923,-0.0258,0.0369
septian,S1,R1,idle,51182,0.6348,0.0444,0.491,7.4168,0.0127,0.0022
septian,S1,R1,idle,51192,0.6336,0.0444,0.4923,7.4287,0.0425,-0.0167
septian,S1,R1,idle,51202,0.6325,0.0444,0.4936,7.4279,0.0604,-0.0354
septian,S1,R1,idle,51212,0.6313,0.0444,0.4949,7.414,0.0686,-0.0637
septian,S1,R1,idle,51222,0.6301,0.0444,0.4962,7.387,0.0735,-0.1114
septian,S1,R1,idle,51232,0.629,0.0445,0.4975,7.3482,0.0846,-0.1732
septian,S1,R1,idle,51242,0.6278,0.0445,0.4987,7.2971,0.1061,-0.2447
septian,S1,R1,idle,51252,0.6266,0.0446,0.5,7.2376,0.1385,-0.3201
septian,S1,R1,idle,51262,0.6255,0.0447,0.5012,7.1719,0.1787,-0.3905
septian,S1,R1,idle,51272,0.6244,0.0447,0.5025,7.1036,0.2224,-0.4517
septian,S1,R1,idle,51282,0.6234,0.0448,0.5037,7.031,0.2624,-0.5016
septian,S1,R1,idle,51292,0.6223,0.0449,0.505,6.9559,0.2919,-0.5441
septian,S1,R1,idle,51302,0.6212,0.0449,0.5063,6.8794,0.3096,-0.5795
septian,S1,R1,idle,51312,0.6202,0.045,0.5075,6.8048,0.3145,-0.6147
septian,S1,R1,idle,51322,0.6191,0.0451,0.5088,6.7337,0.3106,-0.6564
septian,S1,R1,idle,51332,0.618,0.0452,0.51,6.6654,0.3026,-0.701
septian,S1,R1,idle,51342,0.6169,0.0453,0.5112,6.6007,0.2944,-0.7458
septian,S1,R1,idle,51352,0.6158,0.0454,0.5124,6.5358,0.289,-0.7859
septian,S1,R1,idle,51362,0.6148,0.0454,0.5136,6.4686,0.2832,-0.8282
septian,S1,R1,idle,51372,0.6137,0.0455,0.5148,6.3961,0.2694,-0.8769
septian,S1,R1,idle,51382,0.6127,0.0456,0.516,6.321,0.248,-0.9249
septian,S1,R1,idle,51392,0.6116,0.0457,0.5172,6.2467,0.2252,-0.9675
septian,S1,R1,idle,51402,0.6106,0.0458,0.5183,6.1756,0.2049,-1.0044
septian,S1,R1,idle,51412,0.6095,0.0459,0.5195,6.1067,0.1898,-1.0432
septian,S1,R1,idle,51422,0.6084,0.0459,0.5207,6.0386,0.1817,-1.0911
septian,S1,R1,idle,51432,0.6073,0.046,0.5218,5.9666,0.1801,-1.1506
