participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
septian,S1,R1,lift,47662,1.0653,0.0208,-0.0655,35.7009,-98.6462,20.9698
septian,S1,R1,lift,47672,1.0615,0.0207,-0.0665,32.1293,-94.5277,19.5314
septian,S1,R1,lift,47682,1.0578,0.0206,-0.0676,28.559,-90.5133,18.084
septian,S1,R1,lift,47692,1.0542,0.0206,-0.0689,25.0565,-86.9131,16.4979
septian,S1,R1,lift,47702,1.0506,0.0206,-0.0703,21.7037,-83.9217,14.8235
septian,S1,R1,lift,47712,1.0468,0.0206,-0.0718,18.5934,-81.5931,13.0494
septian,S1,R1,lift,47722,1.0431,0.0208,-0.0733,15.7805,-79.7682,11.1754
septian,S1,R1,lift,47732,1.0393,0.021,-0.0749,13.3215,-78.373,9.3181
septian,S1,R1,lift,47742,1.0355,0.0212,-0.0765,11.2251,-77.3339,7.7042
septian,S1,R1,lift,47752,1.0314,0.0215,-0.0782,9.5,-76.5537,6.4358
septian,S1,R1,lift,47762,1.0273,0.0217,-0.0801,8.1585,-75.797,5.498
septian,S1,R1,lift,47772,1.0233,0.0219,-0.0819,7.144,-74.8709,4.8718
septian,S1,R1,lift,47782,1.0193,0.0221,-0.0839,6.3593,-73.7423,4.4876
septian,S1,R1,lift,47792,1.0153,0.0222,-0.0858,5.7021,-72.4307,4.2842
septian,S1,R1,lift,47802,1.0111,0.0223,-0.0877,5.1204,-70.8498,4.1936
septian,S1,R1,lift,47812,1.0069,0.0224,-0.0897,4.5786,-68.9339,4.0993
septian,S1,R1,lift,47822,1.0025,0.0224,-0.0918,4.0995,-66.6795,3.8863
septian,S1,R1,lift,47832,0.9981,0.0224,-0.094,3.7117,-64.0778,3.4539
septian,S1,R1,lift,47842,0.9935,0.0223,-0.0962,3.4004,-61.0837,2.7087
septian,S1,R1,lift,47852,0.9889,0.0223,-0.0984,3.1028,-57.6724,1.5835
septian,S1,R1,lift,47862,0.9842,0.0225,-0.1007,2.7585,-53.8819,0.1677
septian,S1,R1,lift,47872,0.9794,0.0226,-0.1029,2.4157,-49.6469,-1.297
septian,S1,R1,lift,47882,0.9745,0.0227,-0.1052,2.0928,-44.7976,-2.6321
septian,S1,R1,lift,47892,0.9696,0.0229,-0.1074,1.7905,-39.0861,-3.7339
septian,S1,R1,lift,47902,0.9647,0.023,-0.1096,1.5105,-32.3233,-4.5258
septian,S1,R1,lift,47912,0.9597,0.0231,-0.1118,1.2469,-24.2987,-4.9221
septian,S1,R1,lift,47922,0.9548,0.0231,-0.1138,0.9762,-14.8958,-4.9554
septian,S1,R1,lift,47932,0.9502,0.023,-0.1157,0.6694,-4.2765,-4.7569
septian,S1,R1,lift,47942,0.9457,0.0228,-0.1174,0.2549,7.1468,-4.5161
septian,S1,R1,lift,47952,0.9413,0.0227,-0.1191,-0.2992,18.8679,-4.241
septian,S1,R1,lift,47962,0.937,0.0226,-0.1207,-1.0022,30.6742,-3.8546
septian,S1,R1,lift,47972,0.933,0.0226,-0.1221,-1.8415,42.5716,-3.3761
septian,S1,R1,lift,47982,0.9293,0.0227,-0.1233,-2.7833,54.3551,-2.7709
septian,S1,R1,lift,47992,0.9258,0.0226,-0.1243,-3.761,65.3602,-1.9863
septian,S1,R1,lift,48002,0.9226,0.0226,-0.1251,-4.753,74.8261,-1.2065
septian,S1,R1,lift,48012,0.9196,0.0225,-0.1256,-5.7735,82.4971,-0.6235
septian,S1,R1,lift,48022,0.9167,0.0224,-0.1259,-6.8311,88.4847,-0.2708
septian,S1,R1,lift,48032,0.9137,0.0223,-0.1261,-7.9105,92.9314,-0.099
septian,S1,R1,lift,48042,0.9107,0.0222,-0.1262,-9.0043,96.2482,-0.153
septian,S1,R1,lift,48052,0.9075,0.0221,-0.126,-10.142,99.0132,-0.4997
septian,S1,R1,lift,48062,0.9043,0.0222,-0.1257,-11.4121,102.0872,-1.0829
septian,S1,R1,lift,48072,0.901,0.0225,-0.1253,-12.88,106.5044,-1.5342
septian,S1,R1,lift,48082,0.898,0.0227,-0.1248,-14.4959,113.0267,-1.3558
septian,S1,R1,lift,48092,0.8956,0.023,-0.124,-16.1831,121.9375,-0.5561
septian,S1,R1,lift,48102,0.8939,0.0232,-0.123,-17.8749,133.2364,0.6927
septian,S1,R1,lift,48112,0.8926,0.0231,-0.1214,-19.4491,146.164,2.3495
septian,S1,R1,lift,48122,0.8921,0.023,-0.1194,-21.0496,159.0221,4.2683
septian,S1,R1,lift,48132,0.8918,0.0228,-0.1175,-22.6685,169.5556,6.277
septian,S1,R1,lift,48142,0.8917,0.0228,-0.1155,-24.1525,177.972,7.6707
septian,S1,R1,lift,48152,0.8918,0.0232,-0.1132,-25.7633,185.2638,8.8916
septian,S1,R1,lift,48162,0.8922,0.0234,-0.1108,-27.3648,192.993,10.6519
