participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dzaki,S1,R1,rotate,84179,-0.3296,0.0701,0.1853,155.1131,-0.3103,248.505
dzaki,S1,R1,rotate,84189,-0.3258,0.0613,0.1842,130.4005,-0.2222,245.4715
dzaki,S1,R1,rotate,84199,-0.3223,0.0531,0.1831,102.2779,0.3901,238.3972
dzaki,S1,R1,rotate,84209,-0.3187,0.0458,0.182,73.0496,1.7539,222.879
dzaki,S1,R1,rotate,84219,-0.3151,0.0393,0.181,46.352,3.7975,190.6945
dzaki,S1,R1,rotate,84229,-0.3115,0.0334,0.1801,24.5745,6.3781,133.1384
dzaki,S1,R1,rotate,84239,-0.3077,0.0277,0.1792,8.0029,9.3762,54.5201
dzaki,S1,R1,rotate,84249,-0.3037,0.0221,0.1782,-3.9071,12.6431,-23.5761
dzaki,S1,R1,rotate,84259,-0.2995,0.0163,0.1775,-12.2001,15.8363,-83.3249
dzaki,S1,R1,rotate,84269,-0.2952,0.0104,0.1762,-18.5792,18.6751,-126.2412
dzaki,S1,R1,rotate,84279,-0.2909,0.0039,0.175,-23.9784,21.324,-162.3117
dzaki,S1,R1,rotate,84289,-0.2868,-0.0028,0.1742,-30.0572,23.7122,-194.2486
dzaki,S1,R1,rotate,84299,-0.2831,-0.0092,0.1735,-37.7721,25.8302,-213.4487
dzaki,S1,R1,rotate,84309,-0.2797,-0.0151,0.1728,-46.5002,28.033,-224.651
dzaki,S1,R1,rotate,84319,-0.2762,-0.0202,0.172,-55.5878,30.737,-231.4159
dzaki,S1,R1,rotate,84329,-0.2727,-0.0243,0.1712,-64.8489,33.944,-235.728
dzaki,S1,R1,rotate,84339,-0.269,-0.0272,0.1705,-74.7538,37.4607,-238.6273
dzaki,S1,R1,rotate,84349,-0.265,-0.0293,0.1698,-84.8349,41.1057,-240.6696
dzaki,S1,R1,rotate,84359,-0.2608,-0.0308,0.1692,-93.8667,44.7792,-242.1655
dzaki,S1,R1,rotate,84369,-0.2565,-0.0321,0.1685,-100.6857,48.5512,-243.2973
dzaki,S1,R1,rotate,84379,-0.252,-0.0332,0.1678,-104.9448,52.4321,-244.1773
dzaki,S1,R1,rotate,84389,-0.2475,-0.0338,0.1671,-107.2124,56.2081,-244.8771
dzaki,S1,R1,rotate,84399,-0.2431,-0.0338,0.1665,-108.3495,59.5016,-245.4446
dzaki,S1,R1,rotate,84409,-0.2387,-0.0334,0.1659,-109.0158,62.0647,-245.9124
dzaki,S1,R1,rotate,84419,-0.2344,-0.0327,0.1653,-109.3808,63.8048,-246.3035
dzaki,S1,R1,rotate,84429,-0.2303,-0.0317,0.1649,-109.3493,64.8423,-246.6346
dzaki,S1,R1,rotate,84439,-0.2263,-0.0304,0.1645,-108.8904,65.5814,-246.918
dzaki,S1,R1,rotate,84449,-0.2225,-0.0286,0.164,-107.9208,66.4255,-247.1629
dzaki,S1,R1,rotate,84459,-0.219,-0.0267,0.1636,-106.4471,67.6597,-247.3762
dzaki,S1,R1,rotate,84469,-0.2157,-0.0248,0.1632,-104.6693,69.3248,-247.5636
dzaki,S1,R1,rotate,84479,-0.2128,-0.0232,0.1631,-103.024,71.2739,-247.7293
dzaki,S1,R1,rotate,84489,-0.2105,-0.0216,0.1631,-102.6301,73.1961,-247.8767
dzaki,S1,R1,rotate,84499,-0.2089,-0.0196,0.1633,-104.1354,74.7739,-248.0086
dzaki,S1,R1,rotate,84509,-0.2078,-0.017,0.1635,-107.1207,76.1266,-248.1272
dzaki,S1,R1,rotate,84519,-0.2074,-0.014,0.1639,-111.4687,77.8333,-248.2343
dzaki,S1,R1,rotate,84529,-0.2077,-0.0104,0.1645,-117.0132,80.3408,-248.3315
dzaki,S1,R1,rotate,84539,-0.2086,-0.0065,0.1653,-123.3424,83.7123,-248.4201
dzaki,S1,R1,rotate,84549,-0.21,-0.0029,0.1661,-129.8815,87.9966,-248.5011
dzaki,S1,R1,rotate,84559,-0.2122,0.0006,0.1669,-135.9983,93.2313,-248.5753
dzaki,S1,R1,rotate,84569,-0.2154,0.0043,0.168,-141.1831,99.1326,-248.6437
dzaki,S1,R1,rotate,84579,-0.2196,0.0087,0.1692,-145.3912,104.9526,-248.7068
dzaki,S1,R1,rotate,84589,-0.2238,0.014,0.1707,-148.597,110.6448,-248.7652
dzaki,S1,R1,rotate,84599,-0.2279,0.0202,0.1724,-150.4459,115.3584,-248.8194
dzaki,S1,R1,rotate,84609,-0.2319,0.027,0.1741,-150.6011,117.7363,-248.8698
dzaki,S1,R1,rotate,84619,-0.2358,0.0341,0.1755,-148.6445,117.5573,-248.9167
dzaki,S1,R1,rotate,84629,-0.2395,0.0409,0.1766,-143.5524,116.0965,-248.9606
dzaki,S1,R1,rotate,84639,-0.243,0.047,0.1772,-134.0354,113.5115,-249.0017
dzaki,S1,R1,rotate,84649,-0.2465,0.052,0.1776,-118.4867,110.2312,-249.0403
dzaki,S1,R1,rotate,84659,-0.2494,0.0563,0.1782,-95.5773,106.9156,-249.0765
dzaki,S1,R1,rotate,84669,-0.2519,0.0597,0.179,-65.8027,102.4733,-249.1105
dzaki,S1,R1,rotate,84679,-0.254,0.0623,0.1798,-33.8489,95.9947,-249.1427
dzaki,S1,R1,rotate,84689,-0.2559,0.0638,0.1806,-6.187,86.4546,-249.173
dzaki,S1,R1,rotate,84699,-0.2582,0.0645,0.1812,13.4803,72.954,-247.9905
dzaki,S1,R1,rotate,84709,-0.2609,0.0648,0.1816,25.7357,56.3154,-245.6307
dzaki,S1,R1,rotate,84719,-0.2637,0.065,0.1819,33.6192,38.454,-241.6067
dzaki,S1,R1,rotate,84729,-0.2667,0.0649,0.1823,39.1021,21.0874,-234.874
dzaki,S1,R1,rotate,84739,-0.2701,0.0649,0.1826,42.5614,6.03,-224.0512
dzaki,S1,R1,rotate,84749,-0.2737,0.065,0.1828,44.3679,-5.2343,-207.3085
dzaki,S1,R1,rotate,84759,-0.2773,0.0655,0.1832,45.311,-12.0018,-182.5297
dzaki,S1,R1,rotate,84769,-0.2809,0.0663,0.1836,45.8999,-14.9238,-148.2883
dzaki,S1,R1,rotate,84779,-0.2845,0.0672,0.1841,46.4433,-15.8225,-105.1847
dzaki,S1,R1,rotate,84789,-0.288,0.068,0.1846,46.9096,-15.704,-55.5514
dzaki,S1,R1,rotate,84799,-0.2913,0.069,0.1851,47.2098,-15.0308,-5.3302
dzaki,S1,R1,rotate,84809,-0.2945,0.07,0.1856,47.4667,-14.0535,38.7556
dzaki,S1,R1,rotate,84819,-0.2977,0.0713,0.1862,47.7974,-12.9295,75.1021
dzaki,S1,R1,rotate,84829,-0.3009,0.0728,0.1868,48.2608,-11.7664,105.6709
dzaki,S1,R1,rotate,84839,-0.3039,0.0747,0.1874,48.8794,-10.525,132.0777
dzaki,S1,R1,rotate,84849,-0.3067,0.0771,0.1879,49.69,-9.2043,156.8371
dzaki,S1,R1,rotate,84859,-0.3094,0.0798,0.1884,50.7721,-7.878,183.082
dzaki,S1,R1,rotate,84869,-0.3119,0.0829,0.189,52.1761,-6.6999,203.5208
dzaki,S1,R1,rotate,84879,-0.3144,0.0863,0.1895,54.0165,-5.916,217.0041
dzaki,S1,R1,rotate,84889,-0.317,0.0897,0.19,56.5341,-5.7245,225.7134
dzaki,S1,R1,rotate,84899,-0.3196,0.0929,0.1907,59.9839,-6.0604,231.4409
dzaki,S1,R1,rotate,84909,-0.3219,0.096,0.1916,64.6694,-7.048,235.3351
dzaki,S1,R1,rotate,84919,-0.3241,0.0995,0.1925,70.596,-8.9526,238.0804
dzaki,S1,R1,rotate,84929,-0.3263,0.1035,0.1933,77.6854,-12.036,240.0826
dzaki,S1,R1,rotate,84939,-0.3287,0.1079,0.194,85.8996,-16.3259,241.5876
dzaki,S1,R1,rotate,84949,-0.3312,0.1126,0.1945,94.9193,-21.6238,242.7488
dzaki,S1,R1,rotate,84959,-0.3338,0.1175,0.1949,104.2167,-27.4999,243.6651
dzaki,S1,R1,rotate,84969,-0.3361,0.1225,0.1954,113.459,-33.194,244.4023
dzaki,S1,R1,rotate,84979,-0.3381,0.1278,0.1961,122.5477,-38.0131,245.0056
dzaki,S1,R1,rotate,84989,-0.34,0.1329,0.1969,132.1396,-42.8923,245.5065
dzaki,S1,R1,rotate,84999,-0.3414,0.1373,0.1976,143.2384,-48.5987,245.9278
dzaki,S1,R1,rotate,85009,-0.3423,0.1412,0.1982,155.6327,-54.9171,246.2861
dzaki,S1,R1,rotate,85019,-0.3426,0.1449,0.1985,168.676,-61.8378,246.594
dzaki,S1,R1,rotate,85029,-0.3426,0.1485,0.1988,182.2203,-68.9961,246.8609
dzaki,S1,R1,rotate,85039,-0.3425,0.152,0.1989,196.0609,-75.2063,247.094
dzaki,S1,R1,rotate,85049,-0.3425,0.155,0.1991,208.1573,-79.1358,247.2992
dzaki,S1,R1,rotate,85059,-0.3425,0.157,0.1991,217.4462,-80.2576,247.481
dzaki,S1,R1,rotate,85069,-0.342,0.1581,0.1989,224.3491,-78.8141,247.6429
dzaki,S1,R1,rotate,85079,-0.341,0.1587,0.1987,229.4343,-75.9213,247.788
dzaki,S1,R1,rotate,85089,-0.3398,0.1586,0.1986,231.7325,-72.332,247.9186
dzaki,S1,R1,rotate,85099,-0.3378,0.158,0.1983,232.2291,-67.6456,248.0367
dzaki,S1,R1,rotate,85109,-0.3352,0.1565,0.1981,231.8135,-61.9468,248.144
dzaki,S1,R1,rotate,85119,-0.3321,0.1538,0.1978,231.312,-56.4857,248.2417
dzaki,S1,R1,rotate,85129,-0.3287,0.1504,0.1976,230.297,-53.1026,248.3311
dzaki,S1,R1,rotate,85139,-0.3252,0.1466,0.1974,228.0538,-52.622,248.4132
dzaki,S1,R1,rotate,85149,-0.3217,0.143,0.1968,224.5377,-54.0394,248.4887
dzaki,S1,R1,rotate,85159,-0.3182,0.1393,0.1958,220.1003,-55.7192,248.5585
dzaki,S1,R1,rotate,85169,-0.3147,0.1354,0.1947,215.1298,-56.279,248.623
dzaki,S1,R1,rotate,85179,-0.3112,0.131,0.1935,209.7755,-54.9255,248.6829
dzaki,S1,R1,rotate,85189,-0.3074,0.1261,0.1924,203.8628,-51.5804,248.7387
dzaki,S1,R1,rotate,85199,-0.3032,0.1205,0.1916,197.1154,-46.5226,248.7906
dzaki,S1,R1,rotate,85209,-0.2985,0.1147,0.1908,188.6981,-40.297,248.8392
dzaki,S1,R1,rotate,85219,-0.2934,0.1085,0.1899,178.1359,-33.8903,248.8846
dzaki,S1,R1,rotate,85229,-0.2883,0.1017,0.1891,165.3247,-28.3011,248.9272
dzaki,S1,R1,rotate,85239,-0.283,0.0944,0.1883,149.8427,-24.1495,247.8574
dzaki,S1,R1,rotate,85249,-0.278,0.087,0.1874,131.1199,-21.8142,244.17
dzaki,S1,R1,rotate,85259,-0.2733,0.08,0.1863,109.0379,-20.7529,235.2105
dzaki,S1,R1,rotate,85269,-0.2691,0.0735,0.1851,83.6626,-19.5476,215.0473
dzaki,S1,R1,rotate,85279,-0.2652,0.0674,0.1839,55.9363,-17.176,173.5944
dzaki,S1,R1,rotate,85289,-0.2612,0.0619,0.1827,28.1143,-13.3361,101.8249
dzaki,S1,R1,rotate,85299,-0.257,0.0568,0.1815,3.2221,-8.2077,9.3838
dzaki,S1,R1,rotate,85309,-0.2526,0.052,0.1804,-16.8742,-2.2302,-75.8043
dzaki,S1,R1,rotate,85319,-0.2483,0.0475,0.1794,-32.4526,3.9707,-139.1918
dzaki,S1,R1,rotate,85329,-0.2439,0.0432,0.1784,-45.1527,9.9842,-185.4123
dzaki,S1,R1,rotate,85339,-0.2397,0.0392,0.1774,-56.0284,15.5909,-211.4101
dzaki,S1,R1,rotate,85349,-0.2357,0.0355,0.1763,-65.4819,20.7688,-224.8527
dzaki,S1,R1,rotate,85359,-0.232,0.032,0.1753,-73.9697,26.0881,-232.2598
dzaki,S1,R1,rotate,85369,-0.2282,0.0288,0.1742,-82.0392,32.1296,-236.6955
dzaki,S1,R1,rotate,85379,-0.2243,0.026,0.1733,-89.8869,38.9555,-239.5556
dzaki,S1,R1,rotate,85389,-0.2206,0.0237,0.1724,-97.3212,46.273,-241.5138
dzaki,S1,R1,rotate,85399,-0.2169,0.0218,0.1717,-104.1062,53.6679,-242.9201
dzaki,S1,R1,rotate,85409,-0.2134,0.0205,0.1711,-110.2459,60.9414,-243.9693
dzaki,S1,R1,rotate,85419,-0.2097,0.0198,0.1706,-116.1843,68.1006,-244.7768
dzaki,S1,R1,rotate,85429,-0.2061,0.0196,0.1703,-121.9069,73.8763,-245.4141
dzaki,S1,R1,rotate,85439,-0.2028,0.0199,0.1701,-127.1453,77.6486,-245.928
dzaki,S1,R1,rotate,85449,-0.1998,0.0208,0.1699,-132.2783,80.129,-246.3499
dzaki,S1,R1,rotate,85459,-0.1968,0.0222,0.1698,-137.6488,81.9416,-246.7014
dzaki,S1,R1,rotate,85469,-0.1941,0.0241,0.1697,-142.8016,83.1839,-246.9983
dzaki,S1,R1,rotate,85479,-0.1916,0.0262,0.1696,-147.4999,84.165,-247.2519
dzaki,S1,R1,rotate,85489,-0.1894,0.0286,0.1696,-151.8013,85.4225,-247.4707
dzaki,S1,R1,rotate,85499,-0.1874,0.0313,0.1698,-155.6164,87.1041,-247.6612
dzaki,S1,R1,rotate,85509,-0.1855,0.034,0.1702,-158.8596,89.0099,-247.8284
dzaki,S1,R1,rotate,85519,-0.1839,0.0367,0.1706,-161.6598,90.7556,-247.9761
dzaki,S1,R1,rotate,85529,-0.1829,0.0393,0.1712,-164.2817,91.9417,-248.1074
dzaki,S1,R1,rotate,85539,-0.1825,0.042,0.1718,-167.3666,92.363,-248.2249
dzaki,S1,R1,rotate,85549,-0.1826,0.0448,0.1726,-171.3411,92.1264,-248.3306
dzaki,S1,R1,rotate,85559,-0.1835,0.0477,0.1735,-176.4628,91.6057,-248.426
dzaki,S1,R1,rotate,85569,-0.1851,0.0509,0.1745,-182.73,91.3577,-248.5126
dzaki,S1,R1,rotate,85579,-0.1873,0.0545,0.1756,-189.6651,91.8696,-248.5915
dzaki,S1,R1,rotate,85589,-0.1899,0.0584,0.1768,-196.3777,93.2509,-248.6636
dzaki,S1,R1,rotate,85599,-0.1927,0.0625,0.1781,-202.0428,95.4764,-248.7298
dzaki,S1,R1,rotate,85609,-0.1956,0.0668,0.1794,-205.848,98.6247,-248.7907
dzaki,S1,R1,rotate,85619,-0.1987,0.0717,0.1808,-206.8031,102.7078,-248.847
dzaki,S1,R1,rotate,85629,-0.2018,0.077,0.1821,-203.8412,107.436,-248.899
dzaki,S1,R1,rotate,85639,-0.2048,0.0823,0.1832,-196.0806,112.2981,-248.9474
dzaki,S1,R1,rotate,85649,-0.2075,0.0873,0.1843,-181.6875,116.3269,-248.9923
dzaki,S1,R1,rotate,85659,-0.2099,0.092,0.1858,-159.5393,118.3345,-249.0343
dzaki,S1,R1,rotate,85669,-0.2121,0.0975,0.1876,-135.3135,115.8689,-249.0735
dzaki,S1,R1,rotate,85679,-0.2143,0.1027,0.1888,-109.0043,108.4053,-249.1101
dzaki,S1,R1,rotate,85689,-0.2162,0.1072,0.1896,-77.6387,97.6478,-249.1446
dzaki,S1,R1,rotate,85699,-0.2179,0.1109,0.1903,-43.0206,82.8595,-249.1769
dzaki,S1,R1,rotate,85709,-0.2197,0.1136,0.1912,-8.9265,62.972,-247.0021
dzaki,S1,R1,rotate,85719,-0.2218,0.1151,0.1921,21.2991,39.7032,-241.142
dzaki,S1,R1,rotate,85729,-0.2241,0.1156,0.193,44.4534,16.7927,-228.8276
dzaki,S1,R1,rotate,85739,-0.2268,0.1155,0.1938,58.7868,-2.9419,-205.5457
dzaki,S1,R1,rotate,85749,-0.2297,0.1151,0.1945,64.9947,-17.9444,-167.8981
dzaki,S1,R1,rotate,85759,-0.2329,0.115,0.1951,65.7294,-27.4391,-120.5891
dzaki,S1,R1,rotate,85769,-0.2362,0.1153,0.1955,64.2769,-31.7601,-74.9449
dzaki,S1,R1,rotate,85779,-0.2395,0.1157,0.1959,62.319,-31.8783,-36.4315
dzaki,S1,R1,rotate,85789,-0.2427,0.1167,0.1963,60.2128,-29.2559,-4.591
dzaki,S1,R1,rotate,85799,-0.2457,0.118,0.1967,58.2313,-24.8433,23.611
dzaki,S1,R1,rotate,85809,-0.2484,0.1198,0.1973,56.793,-19.4157,52.8079
dzaki,S1,R1,rotate,85819,-0.2507,0.1217,0.198,56.0736,-13.766,84.6647
dzaki,S1,R1,rotate,85829,-0.2528,0.1237,0.1988,55.996,-8.7988,118.6879
dzaki,S1,R1,rotate,85839,-0.2548,0.1259,0.1996,56.2593,-5.2772,154.3285
dzaki,S1,R1,rotate,85849,-0.2568,0.1283,0.2005,56.5879,-3.3953,186.6405
dzaki,S1,R1,rotate,85859,-0.2589,0.1312,0.2012,57.0927,-2.6717,207.7708
dzaki,S1,R1,rotate,85869,-0.2612,0.1345,0.202,58.1788,-2.6781,220.6826
dzaki,S1,R1,rotate,85879,-0.2633,0.1379,0.2028,60.3983,-3.5202,228.6257
dzaki,S1,R1,rotate,85889,-0.2654,0.1411,0.2035,64.1026,-5.0583,233.7076
dzaki,S1,R1,rotate,85899,-0.2673,0.1444,0.2042,69.455,-6.3448,237.1142
dzaki,S1,R1,rotate,85909,-0.2693,0.1481,0.2049,76.2935,-6.997,239.5002
dzaki,S1,R1,rotate,85919,-0.2711,0.1522,0.2057,84.2369,-7.2247,241.2366
dzaki,S1,R1,rotate,85929,-0.2728,0.1563,0.2065,93.2955,-7.5024,242.542
dzaki,S1,R1,rotate,85939,-0.2743,0.1603,0.2073,103.4227,-7.9575,243.5507
dzaki,S1,R1,rotate,85949,-0.2755,0.1644,0.2081,114.1074,-8.6156,244.3484
dzaki,S1,R1,rotate,85959,-0.2763,0.1684,0.2089,124.9766,-9.6217,244.9918
dzaki,S1,R1,rotate,85969,-0.2771,0.1723,0.2095,135.8757,-11.1741,245.5197
dzaki,S1,R1,rotate,85979,-0.2777,0.1761,0.2101,146.618,-13.2993,245.9593
dzaki,S1,R1,rotate,85989,-0.2781,0.1798,0.2105,156.9731,-15.8207,246.3299
dzaki,S1,R1,rotate,85999,-0.2783,0.1833,0.2108,166.9307,-18.4492,246.646
dzaki,S1,R1,rotate,86009,-0.2783,0.1866,0.2111,176.3107,-20.6538,246.9182
dzaki,S1,R1,rotate,86019,-0.278,0.1897,0.2112,184.6836,-21.82,247.1547
dzaki,S1,R1,rotate,86029,-0.2775,0.1926,0.2115,191.7575,-21.8536,247.3618
dzaki,S1,R1,rotate,86039,-0.2764,0.1954,0.2118,197.2767,-21.241,247.5444
dzaki,S1,R1,rotate,86049,-0.2752,0.198,0.2121,201.3228,-20.7572,247.7066
dzaki,S1,R1,rotate,86059,-0.2738,0.2001,0.2124,204.3071,-20.7246,247.8513
dzaki,S1,R1,rotate,86069,-0.2722,0.2021,0.2125,206.3717,-20.9868,247.9812
dzaki,S1,R1,rotate,86079,-0.2704,0.2037,0.2125,207.908,-21.403,248.0983
dzaki,S1,R1,rotate,86089,-0.2682,0.2047,0.2124,209.389,-21.8596,248.2044
dzaki,S1,R1,rotate,86099,-0.266,0.2053,0.2122,211.0338,-22.4087,248.3008
dzaki,S1,R1,rotate,86109,-0.2635,0.2052,0.2121,212.9207,-23.211,248.3889
dzaki,S1,R1,rotate,86119,-0.2609,0.2044,0.2119,214.7846,-24.3733,248.4696
dzaki,S1,R1,rotate,86129,-0.2582,0.2031,0.2116,215.962,-25.8877,248.5437
dzaki,S1,R1,rotate,86139,-0.2556,0.2013,0.2112,216.0603,-27.627,248.6121
dzaki,S1,R1,rotate,86149,-0.2531,0.1989,0.2106,215.122,-29.2394,248.6752
dzaki,S1,R1,rotate,86159,-0.2505,0.1962,0.21,213.1376,-30.4205,248.7338
dzaki,S1,R1,rotate,86169,-0.2476,0.1934,0.2095,209.9713,-31.1145,248.7882
dzaki,S1,R1,rotate,86179,-0.2444,0.1902,0.2089,205.5546,-31.3873,248.8388
dzaki,S1,R1,rotate,86189,-0.241,0.1864,0.2082,199.8402,-31.2797,248.8861
dzaki,S1,R1,rotate,86199,-0.2376,0.1817,0.2075,192.5998,-30.9421,248.9303
dzaki,S1,R1,rotate,86209,-0.2339,0.1763,0.2068,183.4565,-30.4707,248.9717
dzaki,S1,R1,rotate,86219,-0.2301,0.1702,0.2061,172.1946,-29.9524,249.0106
dzaki,S1,R1,rotate,86229,-0.2264,0.1639,0.2053,158.5386,-29.4469,248.299
dzaki,S1,R1,rotate,86239,-0.2226,0.1577,0.2045,141.8849,-28.8799,244.4755
dzaki,S1,R1,rotate,86249,-0.2186,0.1519,0.2037,122.142,-28.0419,235.163
dzaki,S1,R1,rotate,86259,-0.2147,0.1464,0.2029,100.185,-26.9184,215.0351
dzaki,S1,R1,rotate,86269,-0.2109,0.1413,0.202,76.8073,-25.6845,175.4125
dzaki,S1,R1,rotate,86279,-0.2072,0.1367,0.2011,53.3569,-24.2344,112.5344
dzaki,S1,R1,rotate,86289,-0.2036,0.1323,0.2001,32.1119,-22.2896,42.4824
dzaki,S1,R1,rotate,86299,-0.1999,0.1278,0.1991,14.5726,-19.7019,-14.2667
dzaki,S1,R1,rotate,86309,-0.1963,0.1233,0.1982,0.4244,-16.4341,-55.9615
dzaki,S1,R1,rotate,86319,-0.1928,0.1189,0.1973,-11.8975,-12.4692,-89.4106
dzaki,S1,R1,rotate,86329,-0.1894,0.1144,0.1964,-23.6986,-7.769,-119.9915
dzaki,S1,R1,rotate,86339,-0.186,0.1099,0.1955,-35.564,-2.1487,-152.6095
dzaki,S1,R1,rotate,86349,-0.1828,0.1056,0.1947,-47.5418,4.5,-185.1138
dzaki,S1,R1,rotate,86359,-0.1799,0.1017,0.1938,-59.472,12.277,-206.6667
dzaki,S1,R1,rotate,86369,-0.1772,0.0985,0.193,-71.3883,21.3013,-219.9332
dzaki,S1,R1,rotate,86379,-0.1744,0.0962,0.1924,-83.1386,31.5635,-228.1149
dzaki,S1,R1,rotate,86389,-0.1717,0.0944,0.1918,-94.2621,42.8147,-233.3493
dzaki,S1,R1,rotate,86399,-0.1688,0.0933,0.1913,-105.0665,54.5388,-236.8541
dzaki,S1,R1,rotate,86409,-0.1659,0.0927,0.1909,-115.077,65.5455,-239.3053
dzaki,S1,R1,rotate,86419,-0.163,0.0926,0.1906,-123.3857,75.3157,-241.0865
dzaki,S1,R1,rotate,86429,-0.1601,0.0929,0.1903,-129.5479,83.7412,-242.4236
dzaki,S1,R1,rotate,86439,-0.1573,0.0936,0.1902,-133.593,90.6372,-243.4554
dzaki,S1,R1,rotate,86449,-0.1547,0.0947,0.19,-136.0401,96.1172,-244.2704
dzaki,S1,R1,rotate,86459,-0.1522,0.0964,0.19,-137.7581,100.0317,-244.9272
dzaki,S1,R1,rotate,86469,-0.1497,0.0986,0.1901,-139.1361,102.1226,-245.4655
dzaki,S1,R1,rotate,86479,-0.1472,0.1012,0.1904,-139.8349,102.8318,-245.9133
dzaki,S1,R1,rotate,86489,-0.1445,0.1042,0.1906,-140.1554,102.3051,-246.2906
dzaki,S1,R1,rotate,86499,-0.1422,0.1073,0.1908,-140.3741,100.9689,-246.6122
dzaki,S1,R1,rotate,86509,-0.14,0.1105,0.1909,-140.3232,99.7529,-246.8889
dzaki,S1,R1,rotate,86519,-0.1378,0.1142,0.1911,-139.8275,99.1187,-247.1293
dzaki,S1,R1,rotate,86529,-0.1356,0.1187,0.1914,-138.5915,98.7545,-247.3396
dzaki,S1,R1,rotate,86539,-0.1334,0.1237,0.1918,-136.1647,98.1571,-247.525
dzaki,S1,R1,rotate,86549,-0.1311,0.1289,0.1922,-132.152,97.0062,-247.6895
dzaki,S1,R1,rotate,86559,-0.1288,0.1342,0.1925,-125.9748,95.1758,-247.8363
dzaki,S1,R1,rotate,86569,-0.1267,0.1392,0.1928,-117.3238,92.5799,-244.7153
dzaki,S1,R1,rotate,86579,-0.1248,0.1438,0.1931,-106.5243,89.3496,-237.4235
dzaki,S1,R1,rotate,86589,-0.1229,0.148,0.1933,-94.1724,85.8497,-223.8905
dzaki,S1,R1,rotate,86599,-0.1209,0.152,0.1937,-81.1347,82.4025,-201.5069
dzaki,S1,R1,rotate,86609,-0.1187,0.1564,0.1942,-67.9186,79.081,-169.7818
dzaki,S1,R1,rotate,86619,-0.1163,0.1609,0.1947,-54.0603,75.4029,-129.7462
dzaki,S1,R1,rotate,86629,-0.1137,0.1654,0.1952,-39.7279,70.7813,-84.3938
dzaki,S1,R1,rotate,86639,-0.1112,0.17,0.1958,-25.8512,64.6561,-37.9624
dzaki,S1,R1,rotate,86649,-0.1088,0.1746,0.1964,-12.7979,56.6829,6.9822
dzaki,S1,R1,rotate,86659,-0.1063,0.1788,0.1968,-0.1202,46.9276,49.5922
dzaki,S1,R1,rotate,86669,-0.1038,0.1826,0.1973,12.2835,36.0485,85.8187
dzaki,S1,R1,rotate,86679,-0.1013,0.1864,0.1977,24.2867,24.8034,114.0353
dzaki,S1,R1,rotate,86689,-0.0986,0.1902,0.1982,35.8268,13.7201,136.4987
dzaki,S1,R1,rotate,86699,-0.0958,0.194,0.1988,46.816,2.807,155.8829
dzaki,S1,R1,rotate,86709,-0.0931,0.1979,0.1994,57.229,-8.3242,174.1772
dzaki,S1,R1,rotate,86719,-0.0902,0.2018,0.2,67.2172,-20.0131,193.7577
dzaki,S1,R1,rotate,86729,-0.0872,0.2053,0.2007,76.9429,-32.4071,209.0707
dzaki,S1,R1,rotate,86739,-0.0841,0.2084,0.2013,86.6067,-45.4965,219.6752
dzaki,S1,R1,rotate,86749,-0.0809,0.2111,0.2018,96.3754,-58.73,226.905
dzaki,S1,R1,rotate,86759,-0.0776,0.2131,0.2021,106.2757,-70.9966,231.8934
dzaki,S1,R1,rotate,86769,-0.0742,0.2143,0.2023,116.066,-81.1226,235.4199
dzaki,S1,R1,rotate,86779,-0.0709,0.2151,0.2024,124.6803,-89.3766,237.983
dzaki,S1,R1,rotate,86789,-0.0676,0.2159,0.2024,130.7161,-96.2121,234.5502
dzaki,S1,R1,rotate,86799,-0.0642,0.2169,0.2025,133.5779,-101.0646,226.806
dzaki,S1,R1,rotate,86809,-0.0606,0.2183,0.2024,133.9493,-103.9883,216.2277
dzaki,S1,R1,rotate,86819,-0.0568,0.2195,0.2023,133.3607,-106.1038,204.8797
dzaki,S1,R1,rotate,86829,-0.053,0.2203,0.202,132.6576,-107.8083,194.4106
dzaki,S1,R1,rotate,86839,-0.0493,0.2206,0.2015,131.8243,-109.0271,184.702
dzaki,S1,R1,rotate,86849,-0.0457,0.2204,0.2008,130.6307,-109.7191,174.2275
dzaki,S1,R1,rotate,86859,-0.0423,0.22,0.2,128.8962,-109.839,161.6809
dzaki,S1,R1,rotate,86869,-0.0392,0.2196,0.1991,126.2703,-109.4533,145.7486
dzaki,S1,R1,rotate,86879,-0.0362,0.2195,0.1981,122.5205,-108.6812,126.6962
dzaki,S1,R1,rotate,86889,-0.0335,0.2194,0.197,117.6224,-107.3876,107.5344
dzaki,S1,R1,rotate,86899,-0.0307,0.2194,0.1958,111.7118,-105.2504,90.8816
dzaki,S1,R1,rotate,86909,-0.0279,0.2193,0.1945,105.1545,-102.1319,76.8701
dzaki,S1,R1,rotate,86919,-0.0249,0.2196,0.1932,98.5117,-98.0231,65.5513
dzaki,S1,R1,rotate,86929,-0.0219,0.2199,0.1919,92.2664,-92.9483,57.8303
dzaki,S1,R1,rotate,86939,-0.0189,0.2199,0.1905,86.8764,-86.8348,54.2881
dzaki,S1,R1,rotate,86949,-0.0159,0.2198,0.1892,82.4834,-79.9328,53.0674
dzaki,S1,R1,rotate,86959,-0.0131,0.2196,0.1878,78.5794,-72.6637,51.918
