participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dzaki,S1,R1,wave,92019,0.3759,-0.1319,-0.0778,-245.9318,-28.0332,-14.3815
dzaki,S1,R1,wave,92029,0.3762,-0.1318,-0.0784,-245.5743,-29.3336,-8.0053
dzaki,S1,R1,wave,92039,0.3763,-0.1319,-0.079,-245.8409,-30.1499,-4.7781
dzaki,S1,R1,wave,92049,0.3763,-0.1323,-0.0795,-246.0832,-30.2378,-5.1684
dzaki,S1,R1,wave,92059,0.3763,-0.1327,-0.0799,-246.3041,-29.57,-8.9281
dzaki,S1,R1,wave,92069,0.3761,-0.1329,-0.08,-246.5059,-28.2004,-16.4735
dzaki,S1,R1,wave,92079,0.3757,-0.1329,-0.08,-246.6908,-26.1705,-29.6684
dzaki,S1,R1,wave,92089,0.3753,-0.1323,-0.0797,-246.8607,-23.4113,-51.3361
dzaki,S1,R1,wave,92099,0.3748,-0.1311,-0.0791,-247.0172,-19.9875,-83.4599
dzaki,S1,R1,wave,92109,0.3741,-0.1295,-0.0783,-247.1616,-16.0732,-123.9518
dzaki,S1,R1,wave,92119,0.3733,-0.1272,-0.0773,-247.2952,-11.8621,-164.7683
dzaki,S1,R1,wave,92129,0.3725,-0.124,-0.0758,-247.419,-7.9006,-194.251
dzaki,S1,R1,wave,92139,0.3716,-0.1196,-0.0741,-247.5341,-5.033,-212.6993
dzaki,S1,R1,wave,92149,0.3706,-0.1142,-0.0723,-247.6412,-4.0155,-223.816
dzaki,S1,R1,wave,92159,0.3695,-0.1079,-0.0707,-247.7411,-4.9101,-230.6764
dzaki,S1,R1,wave,92169,0.3681,-0.101,-0.0692,-247.8344,-7.0811,-235.1089
dzaki,S1,R1,wave,92179,0.3665,-0.0932,-0.0677,-247.9216,-9.5471,-238.1139
dzaki,S1,R1,wave,92189,0.3651,-0.0839,-0.0662,-248.0035,-11.6718,-240.2413
dzaki,S1,R1,wave,92199,0.3637,-0.0747,-0.0648,-248.0803,-13.4248,-237.7496
dzaki,S1,R1,wave,92209,0.3625,-0.0654,-0.0634,-247.9406,-15.2207,-229.9305
dzaki,S1,R1,wave,92219,0.3611,-0.0561,-0.0619,-244.838,-17.693,-215.094
dzaki,S1,R1,wave,92229,0.3597,-0.0468,-0.0606,-236.8977,-21.063,-190.7133
dzaki,S1,R1,wave,92239,0.3583,-0.0375,-0.0591,-218.6485,-24.6019,-157.9496
dzaki,S1,R1,wave,92249,0.3566,-0.0282,-0.0574,-179.3763,-28.8244,-119.4903
dzaki,S1,R1,wave,92259,0.3547,-0.0193,-0.0556,-108.4592,-34.3924,-78.2725
dzaki,S1,R1,wave,92269,0.3524,-0.0108,-0.0538,-16.8431,-41.3662,-36.3038
dzaki,S1,R1,wave,92279,0.3499,-0.0023,-0.0523,61.5583,-49.0451,4.0336
dzaki,S1,R1,wave,92289,0.3472,0.0059,-0.0511,113.6081,-55.1969,42.1808
dzaki,S1,R1,wave,92299,0.3445,0.0134,-0.0503,149.4144,-56.158,73.9532
dzaki,S1,R1,wave,92309,0.342,0.0209,-0.0497,175.4983,-51.3111,92.661
dzaki,S1,R1,wave,92319,0.3399,0.0286,-0.0488,196.8139,-41.485,101.9035
dzaki,S1,R1,wave,92329,0.338,0.0364,-0.0479,213.1523,-27.166,108.4019
dzaki,S1,R1,wave,92339,0.3365,0.0441,-0.047,223.4915,-9.8765,115.223
dzaki,S1,R1,wave,92349,0.3351,0.0512,-0.0461,230.1207,7.9091,124.3575
dzaki,S1,R1,wave,92359,0.334,0.0578,-0.0453,234.5221,23.8973,135.5888
dzaki,S1,R1,wave,92369,0.3329,0.0635,-0.0446,237.563,36.8947,148.2119
dzaki,S1,R1,wave,92379,0.3319,0.0687,-0.0439,239.7443,46.8082,160.8325
dzaki,S1,R1,wave,92389,0.331,0.0733,-0.0434,241.3619,54.1678,172.1809
dzaki,S1,R1,wave,92399,0.3305,0.0778,-0.0431,242.5962,59.2746,180.7115
dzaki,S1,R1,wave,92409,0.33,0.0816,-0.0427,243.5614,61.9917,186.9471
dzaki,S1,R1,wave,92419,0.3296,0.0848,-0.0424,244.3322,62.8691,190.6868
dzaki,S1,R1,wave,92429,0.3293,0.0878,-0.0422,244.9589,63.0346,190.6156
dzaki,S1,R1,wave,92439,0.329,0.0905,-0.0422,245.4765,63.0507,187.5631
dzaki,S1,R1,wave,92449,0.3287,0.0931,-0.0423,245.9098,63.3263,183.395
dzaki,S1,R1,wave,92459,0.3285,0.0955,-0.0423,246.2769,64.2723,180.1625
dzaki,S1,R1,wave,92469,0.3285,0.0974,-0.0423,246.5913,65.4867,179.3362
dzaki,S1,R1,wave,92479,0.3287,0.0983,-0.0422,246.8629,66.2045,180.5393
dzaki,S1,R1,wave,92489,0.329,0.0984,-0.0421,247.0997,66.2039,181.0427
dzaki,S1,R1,wave,92499,0.3294,0.098,-0.0421,247.3076,65.4355,179.3374
dzaki,S1,R1,wave,92509,0.3297,0.0973,-0.0423,247.4913,63.9056,175.1673
dzaki,S1,R1,wave,92519,0.33,0.0966,-0.0426,247.6547,62.0628,167.6702
dzaki,S1,R1,wave,92529,0.3303,0.096,-0.0428,247.8009,60.4911,156.6348
dzaki,S1,R1,wave,92539,0.3308,0.0953,-0.0431,247.9323,59.3719,143.1687
dzaki,S1,R1,wave,92549,0.3313,0.0942,-0.0433,248.0509,58.3462,129.8886
dzaki,S1,R1,wave,92559,0.332,0.0927,-0.0435,248.1585,56.9964,118.1885
dzaki,S1,R1,wave,92569,0.3326,0.0909,-0.0436,248.2564,55.163,107.4109
dzaki,S1,R1,wave,92579,0.3333,0.0892,-0.0437,248.3459,52.8208,96.7781
dzaki,S1,R1,wave,92589,0.334,0.0875,-0.0438,248.428,49.9637,87.5283
dzaki,S1,R1,wave,92599,0.3347,0.0856,-0.044,248.5035,46.4123,80.2635
dzaki,S1,R1,wave,92609,0.3353,0.0836,-0.0442,248.5732,42.1926,73.0634
dzaki,S1,R1,wave,92619,0.336,0.0816,-0.0444,248.6376,38.1329,64.5142
dzaki,S1,R1,wave,92629,0.3368,0.0796,-0.0447,248.6973,34.3097,55.3632
dzaki,S1,R1,wave,92639,0.3375,0.0775,-0.0449,248.7529,30.4667,47.6933
dzaki,S1,R1,wave,92649,0.3382,0.075,-0.0451,248.8046,26.7227,42.7216
dzaki,S1,R1,wave,92659,0.3389,0.0721,-0.0452,248.8529,23.0431,39.5677
dzaki,S1,R1,wave,92669,0.3397,0.0687,-0.0454,248.8981,19.2478,36.7817
dzaki,S1,R1,wave,92679,0.3405,0.0649,-0.0456,248.9405,15.139,33.2406
dzaki,S1,R1,wave,92689,0.3414,0.0608,-0.0459,248.9803,10.7763,28.3509
dzaki,S1,R1,wave,92699,0.3423,0.0562,-0.0462,249.0177,6.3446,22.2039
dzaki,S1,R1,wave,92709,0.3432,0.0513,-0.0465,249.053,1.9636,15.6316
dzaki,S1,R1,wave,92719,0.3441,0.0457,-0.0469,249.0863,-2.51,9.9057
dzaki,S1,R1,wave,92729,0.345,0.0396,-0.0475,249.1177,-7.2429,6.0041
dzaki,S1,R1,wave,92739,0.3457,0.0329,-0.0481,248.5795,-12.1511,4.0217
dzaki,S1,R1,wave,92749,0.3462,0.0256,-0.0487,247.2084,-16.9654,3.0818
dzaki,S1,R1,wave,92759,0.3467,0.0178,-0.0495,244.5297,-21.3475,1.8198
dzaki,S1,R1,wave,92769,0.3471,0.0097,-0.0504,239.521,-24.983,-0.1973
dzaki,S1,R1,wave,92779,0.3474,0.0014,-0.0513,230.2983,-27.7129,-2.9639
dzaki,S1,R1,wave,92789,0.3477,-0.0068,-0.0522,213.7674,-29.4779,-6.4956
dzaki,S1,R1,wave,92799,0.3481,-0.015,-0.0532,186.0742,-30.3999,-10.3655
dzaki,S1,R1,wave,92809,0.3484,-0.0233,-0.0542,145.0026,-30.8055,-13.7597
dzaki,S1,R1,wave,92819,0.3488,-0.0318,-0.0551,93.3174,-31.005,-16.1885
dzaki,S1,R1,wave,92829,0.349,-0.0404,-0.056,38.569,-31.1617,-17.9688
dzaki,S1,R1,wave,92839,0.3492,-0.0489,-0.057,-12.9453,-31.1278,-19.7996
dzaki,S1,R1,wave,92849,0.3493,-0.0571,-0.0581,-59.0293,-30.6657,-22.2553
dzaki,S1,R1,wave,92859,0.3494,-0.0646,-0.0591,-99.3444,-29.6195,-25.3099
dzaki,S1,R1,wave,92869,0.3495,-0.0716,-0.06,-134.3865,-27.9197,-28.59
dzaki,S1,R1,wave,92879,0.3496,-0.078,-0.0608,-164.6623,-25.5887,-31.8439
dzaki,S1,R1,wave,92889,0.3498,-0.0839,-0.0616,-190.7203,-22.7235,-34.9089
dzaki,S1,R1,wave,92899,0.35,-0.0894,-0.0623,-209.5892,-19.4165,-37.7865
dzaki,S1,R1,wave,92909,0.3503,-0.0944,-0.0629,-221.4187,-15.6772,-40.6096
dzaki,S1,R1,wave,92919,0.3505,-0.0989,-0.0635,-228.8783,-11.5549,-43.7182
dzaki,S1,R1,wave,92929,0.3508,-0.1031,-0.0641,-233.747,-7.0822,-47.3786
dzaki,S1,R1,wave,92939,0.351,-0.1068,-0.0646,-237.0602,-2.4539,-51.9894
dzaki,S1,R1,wave,92949,0.3512,-0.11,-0.065,-239.407,2.3129,-58.1261
dzaki,S1,R1,wave,92959,0.3513,-0.1125,-0.0653,-241.1293,7.3241,-66.2942
dzaki,S1,R1,wave,92969,0.3514,-0.1143,-0.0656,-242.4324,12.5246,-76.6028
dzaki,S1,R1,wave,92979,0.3515,-0.1155,-0.066,-243.4442,17.9149,-88.6245
